year,player,team,round,disposals,opponent,venue,is_home,had_bye_last_week,opponent_avg_disposals,opponent_defensive_avg,venue_avg_disposals,home_team,away_team,total_score_close
2026,Callum Ah Chee,Adelaide,2,12,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Sam Berry,Adelaide,2,19,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Hugh Bond,Adelaide,2,13,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Jordon Butts,Adelaide,2,8,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Brayden Cook,Adelaide,2,19,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Isaac Cumming,Adelaide,2,19,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Jordan Dawson,Adelaide,2,21,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Darcy Fogarty,Adelaide,2,8,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Ben Keays,Adelaide,2,13,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Rory Laird,Adelaide,2,25,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Lachlan McAndrew,Adelaide,2,13,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Max Michalanney,Adelaide,2,16,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Wayne Milera,Adelaide,2,34,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Nick Murray,Adelaide,2,13,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Toby Murray,Adelaide,2,2,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Alex Neal-Bullen,Adelaide,2,26,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,James Peatling,Adelaide,2,20,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Luke Pedlar,Adelaide,2,7,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Josh Rachele,Adelaide,2,24,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Jake Soligo,Adelaide,2,14,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Riley Thilthorpe,Adelaide,2,15,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Taylor Walker,Adelaide,2,19,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Josh Worrell,Adelaide,2,27,Collingwood,M.C.G.,1,0,16.750446162998216,,16.528518330347353,Adelaide,Collingwood,
2026,Callum Ah Chee,Adelaide,3,8,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Sam Berry,Adelaide,3,22,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Jordon Butts,Adelaide,3,19,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Brayden Cook,Adelaide,3,13,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Isaac Cumming,Adelaide,3,18,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Jordan Dawson,Adelaide,3,25,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Darcy Fogarty,Adelaide,3,11,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Chayce Jones,Adelaide,3,22,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Ben Keays,Adelaide,3,15,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Rory Laird,Adelaide,3,18,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Lachlan McAndrew,Adelaide,3,13,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Max Michalanney,Adelaide,3,13,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Wayne Milera,Adelaide,3,19,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Nick Murray,Adelaide,3,16,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Alex Neal-Bullen,Adelaide,3,17,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,James Peatling,Adelaide,3,12,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Luke Pedlar,Adelaide,3,7,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Josh Rachele,Adelaide,3,18,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Izak Rankine,Adelaide,3,16,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Jake Soligo,Adelaide,3,12,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Riley Thilthorpe,Adelaide,3,13,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Taylor Walker,Adelaide,3,11,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Josh Worrell,Adelaide,3,25,Western Bulldogs,Adelaide Oval,0,0,16.87150837988827,,16.095979793727636,Western Bulldogs,Adelaide,
2026,Sam Berry,Adelaide,4,22,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Sam Berry,Adelaide,4,22,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Hugh Bond,Adelaide,4,8,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Hugh Bond,Adelaide,4,8,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Jordon Butts,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Jordon Butts,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Brayden Cook,Adelaide,4,21,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Brayden Cook,Adelaide,4,21,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Isaac Cumming,Adelaide,4,10,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Isaac Cumming,Adelaide,4,10,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Darcy Fogarty,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Darcy Fogarty,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Chayce Jones,Adelaide,4,9,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Chayce Jones,Adelaide,4,9,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Ben Keays,Adelaide,4,15,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Ben Keays,Adelaide,4,15,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Finnbar Maley,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Finnbar Maley,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Lachlan McAndrew,Adelaide,4,17,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Lachlan McAndrew,Adelaide,4,17,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Max Michalanney,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Max Michalanney,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Wayne Milera,Adelaide,4,19,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Wayne Milera,Adelaide,4,19,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Nick Murray,Adelaide,4,12,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Nick Murray,Adelaide,4,12,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Luke Nankervis,Adelaide,4,10,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Luke Nankervis,Adelaide,4,10,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Alex Neal-Bullen,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Alex Neal-Bullen,Adelaide,4,11,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,James Peatling,Adelaide,4,22,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,James Peatling,Adelaide,4,22,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Luke Pedlar,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Luke Pedlar,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Josh Rachele,Adelaide,4,31,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Josh Rachele,Adelaide,4,31,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Izak Rankine,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Izak Rankine,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Jake Soligo,Adelaide,4,21,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Jake Soligo,Adelaide,4,21,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Zac Taylor,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Zac Taylor,Adelaide,4,7,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Riley Thilthorpe,Adelaide,4,14,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Riley Thilthorpe,Adelaide,4,14,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Josh Worrell,Adelaide,4,30,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Josh Worrell,Adelaide,4,30,Geelong,Kardinia Park,1,0,16.669557325804174,,16.391054646710757,Adelaide,Geelong,
2026,Ben Ainsworth,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Ben Ainsworth,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Campbell Chesser,Carlton,1,17,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Campbell Chesser,Carlton,1,17,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Patrick Cripps,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Patrick Cripps,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Harry Dean,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Harry Dean,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Oliver Florent,Carlton,1,22,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Oliver Florent,Carlton,1,22,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Lachie Fogarty,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Lachie Fogarty,Carlton,1,14,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Will Hayward,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Will Hayward,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,George Hewett,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,George Hewett,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Elijah Hollands,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Elijah Hollands,Carlton,1,19,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Oliver Hollands,Carlton,1,18,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Oliver Hollands,Carlton,1,18,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Brodie Kemp,Carlton,1,15,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Brodie Kemp,Carlton,1,15,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Cooper Lord,Carlton,1,26,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Cooper Lord,Carlton,1,26,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Mitch McGovern,Carlton,1,16,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Mitch McGovern,Carlton,1,16,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Harry McKay,Carlton,1,13,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Harry McKay,Carlton,1,13,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Ashton Moir,Carlton,1,10,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Ashton Moir,Carlton,1,10,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Marc Pittonet,Carlton,1,18,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Marc Pittonet,Carlton,1,18,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Liam Reidy,Carlton,1,5,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Liam Reidy,Carlton,1,5,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Adam Saad,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Adam Saad,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Jagga Smith,Carlton,1,27,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Jagga Smith,Carlton,1,27,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Sam Walsh,Carlton,1,32,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Sam Walsh,Carlton,1,32,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Jacob Weitering,Carlton,1,15,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Jacob Weitering,Carlton,1,15,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Zac Williams,Carlton,1,16,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Zac Williams,Carlton,1,16,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Lewis Young,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Lewis Young,Carlton,1,11,Sydney,S.C.G.,1,0,16.48002536461636,,16.130877238181114,Carlton,Sydney,
2026,Ben Ainsworth,Carlton,2,8,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Ben Ainsworth,Carlton,2,8,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Matt Carroll,Carlton,2,19,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Matt Carroll,Carlton,2,19,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Campbell Chesser,Carlton,2,15,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Campbell Chesser,Carlton,2,15,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lachlan Cowan,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lachlan Cowan,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Patrick Cripps,Carlton,2,32,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Patrick Cripps,Carlton,2,32,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Harry Dean,Carlton,2,7,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Harry Dean,Carlton,2,7,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Oliver Florent,Carlton,2,24,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Oliver Florent,Carlton,2,24,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lachie Fogarty,Carlton,2,6,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lachie Fogarty,Carlton,2,6,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Will Hayward,Carlton,2,16,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Will Hayward,Carlton,2,16,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,George Hewett,Carlton,2,23,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,George Hewett,Carlton,2,23,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Elijah Hollands,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Elijah Hollands,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Oliver Hollands,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Oliver Hollands,Carlton,2,14,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Brodie Kemp,Carlton,2,10,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Brodie Kemp,Carlton,2,10,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Cooper Lord,Carlton,2,20,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Cooper Lord,Carlton,2,20,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Mitch McGovern,Carlton,2,15,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Mitch McGovern,Carlton,2,15,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Harry McKay,Carlton,2,12,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Harry McKay,Carlton,2,12,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Hudson OKeeffe,Carlton,2,7,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Hudson OKeeffe,Carlton,2,7,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Marc Pittonet,Carlton,2,13,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Marc Pittonet,Carlton,2,13,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Jagga Smith,Carlton,2,32,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Jagga Smith,Carlton,2,32,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Sam Walsh,Carlton,2,30,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Sam Walsh,Carlton,2,30,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Jacob Weitering,Carlton,2,9,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Jacob Weitering,Carlton,2,9,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Zac Williams,Carlton,2,17,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Zac Williams,Carlton,2,17,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lewis Young,Carlton,2,10,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Lewis Young,Carlton,2,10,Richmond,M.C.G.,0,0,15.911907969737795,,16.528518330347353,Richmond,Carlton,
2026,Ben Ainsworth,Carlton,4,17,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Talor Byrne,Carlton,4,8,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Matt Carroll,Carlton,4,15,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Campbell Chesser,Carlton,4,14,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Lachlan Cowan,Carlton,4,16,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Patrick Cripps,Carlton,4,21,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Harry Dean,Carlton,4,10,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Francis Evans,Carlton,4,11,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Oliver Florent,Carlton,4,17,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Will Hayward,Carlton,4,15,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,George Hewett,Carlton,4,18,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Elijah Hollands,Carlton,4,25,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Oliver Hollands,Carlton,4,23,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Brodie Kemp,Carlton,4,7,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Mitch McGovern,Carlton,4,13,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Harry McKay,Carlton,4,16,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Hudson OKeeffe,Carlton,4,3,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Marc Pittonet,Carlton,4,8,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Jagga Smith,Carlton,4,25,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Sam Walsh,Carlton,4,31,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Jacob Weitering,Carlton,4,17,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Zac Williams,Carlton,4,19,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
2026,Lewis Young,Carlton,4,16,Melbourne,M.C.G.,0,1,16.126241296655632,,16.528518330347353,Melbourne,Carlton,
